nodeid	1	2	3	4	5	6
641	9.15122342809928E-5	0.1413298125174358	1.7004585932453193E-5	1.7004585932453193E-5	0.15472164106881536	5.627608101446774E-5
640	3.662130473152444E-5	0.026615881453929607	6.804072714859868E-6	6.804072714859868E-6	0.2558924619280638	2.252636067029626E-5
643	1.1182964057767936E-4	0.2885022344092345	2.0780833375689585E-5	2.0780833375689585E-5	2.0780833375689585E-5	6.8763824750931E-5
642	0.5574207734988565	0.5669668716239412	1.169264132207829E-5	1.169264132207829E-5	0.19149064173654395	3.870398468576069E-5
668	1.0	1.152629544132901E-4	2.4933706169802145E-5	2.4933706169802145E-5	2.4933706169802145E-5	8.249281517238868E-5
669	2.9621815833878393E-5	0.35666814312653633	5.503513736372139E-6	5.503513736372139E-6	5.503513736372139E-6	1.8221477116632146E-5
670	3.3020050020758734E-5	0.1753892476546248	6.134928270652615E-6	6.134928270652615E-6	0.11445247575335864	0.10528638676792512
671	0.1499233034338996	0.6975831219685756	3.818955605167387E-6	3.818955605167387E-6	0.08247664972526475	1.2644959055346535E-5
664	0.3271617087854217	0.31675377141563205	4.351778291484456E-6	0.03917023426604038	0.08568723701351094	1.440876772491146E-5
665	4.3783717908099536E-5	0.47963363185746744	8.134950370967326E-6	8.134950370967326E-6	8.134950370967326E-6	2.6931115623827112E-5
666	0.25063476663836054	0.2228925026361279	4.4553858219182895E-6	4.4553858219182895E-6	0.12099420055312886	1.475173716658328E-5
667	0.5289651611982772	0.5253747804354417	8.90946157751968E-6	8.90946157751968E-6	8.90946157751968E-6	2.9494493366966593E-5
660	1.4374367161000372E-4	0.9014830958880002	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	8.83742690391001E-5
661	0.9654630890519229	0.959653493874645	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	0.11341651188132021
662	1.1840156971740018E-4	1.0171640047488756E-4	2.200237664003502E-5	0.21281086875301305	2.200237664003502E-5	7.280266606460119E-5
663	0.22921233415512593	7.520168919368108E-5	1.626563366878817E-5	0.07173180971432527	0.0823095893790173	5.383205043597019E-5
656	9.586652648177943E-5	8.235783741350521E-5	1.7813870042102735E-5	1.7813870042102735E-5	0.27852035620787907	5.8952488820753597E-5
657	0.24180263490270534	0.24855047980673872	1.0690740033377982E-5	1.0690740033377982E-5	0.14269636739783215	3.538891852426177E-5
658	1.8313313302564555E-5	0.22691145422032205	3.4023919468588076E-6	3.4023919468588076E-6	0.06520487769362406	1.1265750671941772E-5
659	0.4667304459381078	0.46935652169248254	1.3856983168998692E-5	1.3856983168998692E-5	1.3856983168998692E-5	4.586455789659583E-5
747	0.14368163782843224	0.9999999999999998	1.2901720241180076E-5	1.2901720241180076E-5	1.2901720241180076E-5	4.270433519366516E-5
746	0.21995896305574367	1.0	1.4389693563917161E-5	1.4389693563917161E-5	1.4389693563917161E-5	4.762680089325026E-5
745	0.16218411392400256	0.9810478591571498	1.2069678408082636E-5	1.2069678408082636E-5	1.2069678408082636E-5	3.9951502755298714E-5
744	4.9121024314419374E-5	0.7530561383886508	0.0638960516265833	9.126708003328196E-6	9.126708003328196E-6	3.0213386380154505E-5
751	1.2913776821475145E-5	0.20483072882112635	0.04134852654000418	0.014397628822750967	0.061885586732673636	7.9443477707001E-6
750	1.4287443533390768E-5	0.2899564732225545	2.6544189408402643E-6	2.6544189408402643E-6	2.6544189408402643E-6	8.789327131064489E-6
749	0.19175866288733093	0.19381674861993142	5.670266463280641E-6	5.670266463280641E-6	0.17165634592782963	0.011567578616596515
748	1.0	0.3325634269915651	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
739	0.5724193860269563	0.5687314956596108	8.134950370967326E-6	8.134950370967326E-6	8.134950370967326E-6	2.6931115623827112E-5
738	9.15122342809928E-5	7.86172830267919E-5	1.7004585932453193E-5	1.7004585932453193E-5	0.2814205151238228	5.627608101446774E-5
737	1.1182964057767936E-4	9.607087493422745E-5	2.0780833375689585E-5	2.0780833375689585E-5	0.2823421433117394	6.8763824750931E-5
736	0.9996286455483733	1.0	1.169264132207829E-5	1.169264132207829E-5	1.169264132207829E-5	3.870398468576069E-5
743	2.797655977096285E-5	0.5233782974503439	0.062378994831611	5.19781911893965E-6	5.19781911893965E-6	1.720955036170579E-5
742	1.0	0.042406143854294746	1.2471831336905298E-5	1.2471831336905298E-5	1.2471831336905298E-5	4.128206068638552E-5
741	0.07031922506573228	0.241520099417866	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	5.383205043597019E-5
740	1.0	0.14125475254906925	0.053462683478777216	1.3362302127736558E-5	1.3362302127736558E-5	4.422798592341089E-5
762	0.027584116132930988	0.9757322412807776	7.796054930017923E-6	7.796054930017923E-6	7.796054930017923E-6	2.5809640436957586E-5
763	0.8972097382738962	0.8942503579713104	0.02268821507216623	1.1338436820454237E-5	1.1338436820454237E-5	3.7532077986692414E-5
760	0.27939344756140283	0.4651379322293761	6.565378631920355E-6	6.565378631920355E-6	0.10442741690427809	2.1736309904125382E-5
761	0.05513951406247295	1.0	1.5588217091551337E-5	1.5588217091551337E-5	1.5588217091551337E-5	5.1591400760638116E-5
766	8.053784807490791E-5	6.918963778442758E-5	1.4964999829368049E-5	0.10013568188763018	1.4964999829368049E-5	4.952983718746809E-5
767	0.8371588603718202	0.8446655755543604	0.23775294769801802	1.5588217091551337E-5	0.059877314687018984	5.1591400760638116E-5
764	9.326923512427594E-6	0.25305199237640313	0.01386409495757615	1.7328060021329345E-6	0.02246608806631449	0.018129819906884913
765	0.622369319774675	0.6163839666082148	7.337569149568486E-6	7.337569149568486E-6	7.337569149568486E-6	2.4292135203119483E-5
754	0.03744173361727765	0.7722300210408176	1.2069678408082636E-5	1.2069678408082636E-5	1.2069678408082636E-5	3.9951502755298714E-5
755	0.9823435029201946	0.9782596223933844	0.008918370028474612	8.90946157751968E-6	0.026737330613980162	2.9494493366966593E-5
752	0.4376630953938249	0.43880621733729874	0.2056396240837202	1.2901720241180076E-5	1.2901720241180076E-5	4.270433519366516E-5
753	0.25804132662084184	0.29408622011835384	9.126708003328196E-6	9.126708003328196E-6	9.126708003328196E-6	0.17277171822615306
758	7.744223900527896E-5	0.5438169138051787	0.09725125316275673	1.4389693563917161E-5	1.4389693563917161E-5	4.762680089325026E-5
759	0.9576330441959088	0.07117584387479707	0.15734060979383208	1.2471831336905298E-5	0.061400371814704896	4.128206068638552E-5
756	4.2852495148124565E-5	0.19960403645398597	7.961909325737694E-6	7.961909325737694E-6	0.140270740987006	2.6358478536023342E-5
757	1.0	1.0	1.2471831336905298E-5	1.2471831336905298E-5	1.2471831336905298E-5	4.128206068638552E-5
713	0.11022783205173248	0.7420809396728848	1.5588217091551337E-5	1.5588217091551337E-5	0.08140711230633288	5.1591400760638116E-5
712	6.102322489665696E-5	0.33919838491764587	1.1338436820454237E-5	1.1338436820454237E-5	1.1338436820454237E-5	3.7532077986692414E-5
715	3.006378768318353E-5	0.6918228998205384	5.585636179208785E-6	5.585636179208785E-6	0.0748932485101369	1.84932974982226E-5
714	5.299735785180681E-5	0.2395065331891058	9.847019894827011E-6	9.847019894827011E-6	9.847019894827011E-6	0.12542802188803526
717	0.4380588661469389	0.44624004101510795	8.702321377584402E-6	8.702321377584402E-6	0.10611984529298646	2.880893503572358E-5
716	4.5773161682441785E-5	0.6348950641484681	8.50461365513082E-6	8.50461365513082E-6	0.06387079551724684	2.8154612877199222E-5
719	0.183934631655041	1.0	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	5.383205043597019E-5
718	1.0	0.3168659441401331	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
705	0.31805143891371124	0.13753604865867117	8.50461365513082E-6	0.12685803659270148	8.50461365513082E-6	2.8154612877199222E-5
704	0.24786899257943418	0.25234095265359263	6.804072714859868E-6	0.1856738651080522	6.804072714859868E-6	0.3083557884946768
707	0.05881679908589565	0.32487544487532544	0.2798321054642565	8.315664661767383E-6	8.315664661767383E-6	2.752929573619931E-5
706	5.753775609056329E-5	0.8360376666317746	1.0690740033377982E-5	1.0690740033377982E-5	1.0690740033377982E-5	0.10868517057823386
709	0.48731582028159787	0.6278518854136054	9.847019894827011E-6	9.847019894827011E-6	9.847019894827011E-6	3.2597014791292214E-5
708	0.11779611050873086	0.1749986813383573	3.4978022051954567E-6	3.4978022051954567E-6	0.02798574895305521	0.3127148646164158
711	0.12269707809202846	0.21946446471410436	5.4237494129059165E-6	5.4237494129059165E-6	0.17239972681103055	1.795746577822135E-5
710	0.14842534175674024	0.4118754007457356	5.346305778343919E-6	5.346305778343919E-6	0.0844573778858102	1.7701006883955935E-5
728	4.795192556740772E-5	0.5623053507612158	0.19120218802787836	8.90946157751968E-6	8.90946157751968E-6	2.9494493366966593E-5
729	0.35603172116287857	0.9108308038935724	1.4389693563917161E-5	1.4389693563917161E-5	1.4389693563917161E-5	4.762680089325026E-5
730	0.06301816741994594	0.28841097833047785	5.9402149854948095E-6	5.9402149854948095E-6	5.9402149854948095E-6	1.9666974311826074E-5
731	6.943551940915921E-5	1.0	1.2901720241180076E-5	1.2901720241180076E-5	1.2901720241180076E-5	4.270433519366516E-5
732	9.15122342809928E-5	1.0	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
733	3.729913780121029E-5	0.5832561303119821	6.930026233613426E-6	6.930026233613426E-6	6.930026233613426E-6	2.294319744660741E-5
734	4.2852495148124565E-5	0.5465931759927969	7.961909325737694E-6	7.961909325737694E-6	0.06623691637839403	2.6358478536023342E-5
735	0.055706467465745854	0.3513252004973237	4.924277271970549E-6	4.924277271970549E-6	0.0440548431923469	1.6304099290768795E-5
720	0.24686480865578186	0.2327116060712493	6.804072714859868E-6	6.804072714859868E-6	0.09674302903040116	2.252636067029626E-5
721	6.495818575523948E-5	0.7163639570936019	0.20801190746222353	1.2069678408082636E-5	1.2069678408082636E-5	3.9951502755298714E-5
722	0.17303504559065216	0.18104444352690408	0.04101892499151983	2.563537768913475E-6	0.10719697810704115	8.488369085981635E-6
723	8.753624491467799E-5	7.520168919368108E-5	1.626563366878817E-5	0.10021995572886144	1.626563366878817E-5	5.383205043597019E-5
724	0.584379539459995	0.5875964420680369	8.702321377584402E-6	8.702321377584402E-6	8.702321377584402E-6	2.880893503572358E-5
725	0.3568958114525707	0.39653775641598277	5.7574794495201035E-6	5.7574794495201035E-6	0.08728001847223238	1.9062100733871306E-5
726	3.5967447385047015E-5	0.32020450500006886	6.682573421583774E-6	6.682573421583774E-6	6.682573421583774E-6	0.013632766492654814
727	0.775234740378617	0.46943947096392324	1.1005081088502023E-5	1.1005081088502023E-5	0.10921228279599243	3.642908049960972E-5
821	4.110401746585811E-5	0.6286991706358976	0.0798669410309793	7.637012879146044E-6	7.637012879146044E-6	2.5283229149998478E-5
820	5.753775609056329E-5	1.0	0.09036915119399029	1.0690740033377982E-5	0.04277366524684432	3.538891852426177E-5
823	4.2852495148124565E-5	0.2628502629111618	7.961909325737694E-6	7.961909325737694E-6	7.961909325737694E-6	0.19429677121821304
822	0.004685646177148075	1.0426273714363877E-5	2.2546989923204215E-6	0.05835850553155244	2.2546989923204215E-6	0.36634658884189997
817	1.257941717172314E-4	1.0806685183477949E-4	0.19035087149645125	2.3376523915066442E-5	2.3376523915066442E-5	7.734540492410793E-5
816	4.475631133958038E-5	0.04955187980625852	8.315664661767383E-6	0.21233297118953268	8.315664661767383E-6	2.752929573619931E-5
819	0.22585517065639496	0.7704787992946931	0.15411816204156717	9.126708003328196E-6	0.09008859960402921	3.0213386380154505E-5
818	0.7258056556378207	0.7181328152677545	7.337569149568486E-6	7.337569149568486E-6	7.337569149568486E-6	2.4292135203119483E-5
829	3.729913780121029E-5	0.2950358905105012	0.07600012376085913	6.930026233613426E-6	6.930026233613426E-6	0.01413755796419985
828	1.0	0.22654826030217384	1.7813870042102735E-5	1.7813870042102735E-5	1.7813870042102735E-5	5.8952488820753597E-5
831	0.04552679237555712	0.2736385034789635	2.012261862761191E-6	2.012261862761191E-6	0.01811237801002536	6.663186262773316E-6
830	0.6594149753357125	0.6602777662728467	7.337569149568486E-6	7.337569149568486E-6	7.337569149568486E-6	2.4292135203119483E-5
825	8.053784807490791E-5	6.918963778442758E-5	1.4964999829368049E-5	0.10022420911438829	1.4964999829368049E-5	4.952983718746809E-5
824	0.18142548140030354	0.2525373791214382	3.564391004560267E-6	0.06122487152926245	3.564391004560267E-6	1.1802086897109991E-5
827	3.006378768318353E-5	0.8005174829109103	0.027933758035507295	5.585636179208785E-6	5.585636179208785E-6	1.84932974982226E-5
826	0.33193925071766023	0.33240550435527805	0.09183794147077096	7.337569149568486E-6	0.13969652268475374	2.4292135203119483E-5
804	0.4501990731531814	0.44958321896252673	0.10501876948962226	4.989930309680429E-6	4.989930309680429E-6	1.6521380323167958E-5
805	0.7185421324773172	0.7148152814177084	0.03981740702658987	7.961909325737694E-6	7.961909325737694E-6	2.6358478536023342E-5
806	6.102322489665696E-5	5.242520620532795E-5	1.1338436820454237E-5	0.10138064058543837	1.1338436820454237E-5	0.025351041763764307
807	0.0106250340263781	4.5530328779581034E-5	9.847019894827011E-6	0.15153690318169244	9.847019894827011E-6	3.2597014791292214E-5
800	1.0	6.653031551247657E-5	0.23117072538146735	1.4389693563917161E-5	1.4389693563917161E-5	4.762680089325026E-5
801	0.2691925607128622	0.6701571132789504	5.346305778343919E-6	5.346305778343919E-6	5.346305778343919E-6	1.7701006883955935E-5
802	0.03920641050224504	0.6661728265596948	1.3856983168998692E-5	1.3856983168998692E-5	1.3856983168998692E-5	4.586455789659583E-5
803	2.650437216381084E-5	0.28694611329513187	0.04808428008813418	4.924277271970549E-6	4.924277271970549E-6	1.6304099290768795E-5
812	5.922934939807129E-5	0.23473761877843474	1.1005081088502023E-5	0.2229569483263819	1.1005081088502023E-5	3.642908049960972E-5
813	4.475631133958038E-5	0.6503554805300685	0.1567774582661058	8.315664661767383E-6	8.315664661767383E-6	2.752929573619931E-5
814	0.0786834450653866	0.5933236744647007	0.0962737054652968	1.169264132207829E-5	1.169264132207829E-5	3.870398468576069E-5
815	0.46405722079348466	0.4278015374272178	4.620379316915527E-6	4.620379316915527E-6	0.023106425670987488	1.5297989637059E-5
808	4.475631133958038E-5	0.9742956688095392	0.12834790788555067	8.315664661767383E-6	8.315664661767383E-6	2.752929573619931E-5
809	0.39938071430571676	0.3790623377561575	0.12956994677320993	7.06077085204023E-6	7.06077085204023E-6	2.3375900215410576E-5
810	5.299735785180681E-5	4.5530328779581034E-5	9.847019894827011E-6	0.18984444399050326	9.847019894827011E-6	3.2597014791292214E-5
811	0.14652309145958275	0.3322570641694584	0.06689418242389232	5.7574794495201035E-6	5.7574794495201035E-6	1.9062100733871306E-5
791	0.8268440716000699	0.8251077505832909	1.0113075648556676E-5	1.0113075648556676E-5	1.0113075648556676E-5	3.3477409957024563E-5
790	0.9995179887245021	1.0	1.0690740033377982E-5	1.0690740033377982E-5	1.0690740033377982E-5	3.538891852426177E-5
789	3.5967447385047015E-5	0.8551084311436232	6.682573421583774E-6	6.682573421583774E-6	0.0668324716997532	2.2124274308880014E-5
788	3.098863114491359E-5	0.5067390056499873	5.7574794495201035E-6	5.7574794495201035E-6	5.7574794495201035E-6	1.9062100733871306E-5
787	5.16389389941716E-5	0.8276971191185856	9.594588830793132E-6	9.594588830793132E-6	9.594588830793132E-6	3.1761738541709034E-5
786	0.5685557488568199	0.5664360758636863	0.09360756346049948	5.585636179208785E-6	5.585636179208785E-6	1.84932974982226E-5
785	0.3601750084786115	0.6363294442755568	0.17314518026179604	7.961909325737694E-6	7.961909325737694E-6	2.6358478536023342E-5
784	0.4532803486201148	0.45218715037880475	1.3362302127736558E-5	1.3362302127736558E-5	1.3362302127736558E-5	4.422798592341089E-5
799	0.8480348756727311	0.8469858206636651	8.134950370967326E-6	8.134950370967326E-6	8.134950370967326E-6	2.6931115623827112E-5
798	0.25599444182834935	0.7403978255729697	1.2069678408082636E-5	0.11437311010609086	1.2069678408082636E-5	3.9951502755298714E-5
797	0.5751474842386665	0.2602900219813164	0.16454984590681565	8.134950370967326E-6	0.14096790700076073	2.6931115623827112E-5
796	0.22874063306205866	0.8455750663491222	0.07080159833530376	1.0113075648556676E-5	1.0113075648556676E-5	3.3477409957024563E-5
795	2.398067783881258E-5	0.06033266372363913	0.19066575343049116	4.4553858219182895E-6	4.4553858219182895E-6	0.19736577358532958
794	1.0	1.0	0.13635849350241067	9.126708003328196E-6	9.126708003328196E-6	3.0213386380154505E-5
793	0.2858007524743886	0.2891218513894707	0.11113273657234878	7.796054930017923E-6	0.16763157266975648	2.5809640436957586E-5
792	0.29093455175318267	0.43442285346134935	9.354809264333902E-6	9.354809264333902E-6	0.10575654841852894	3.096822578258213E-5
774	0.6205497917839954	0.6170070061520417	8.134950370967326E-6	8.134950370967326E-6	0.048817562623705374	2.6931115623827112E-5
775	0.03502802492108271	0.5202965526146942	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	5.383205043597019E-5
772	3.8002759884094755E-5	0.5227668346900031	0.12144816989308076	7.06077085204023E-6	7.06077085204023E-6	2.3375900215410576E-5
773	0.2679057928964159	0.37763690247346826	0.06887353204995936	4.737312093315562E-6	4.737312093315562E-6	1.5685086370349237E-5
770	4.110401746585811E-5	1.0	0.08967467351891567	7.637012879146044E-6	7.637012879146044E-6	2.5283229149998478E-5
771	0.04271411987392181	0.9218396510236341	1.0113075648556676E-5	1.0113075648556676E-5	1.0113075648556676E-5	3.3477409957024563E-5
768	0.24599692272938078	0.26044933173445245	3.530778445915186E-6	3.530778445915186E-6	0.12293267879321967	0.02879881338000105
769	0.47768544184972406	0.6473906386609124	0.14812942724047826	0.0904499422365167	1.2069678408082636E-5	3.9951502755298714E-5
782	1.059490386672423E-4	0.4897715617067958	0.1481796303173577	0.13391176247991	1.9687826332265288E-5	6.514957709934201E-5
