nodeid	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
542	1.5972648760330582E-5	1.5972648760330582E-5	1.5972648760330582E-5	1.4112603862314607E-5	0.28752301652892565	1.5972648760330582E-5	0.0	0.36738685950413225	1.5504769264240435E-5	1.5972648760330582E-5	1.5972648760330582E-5	0.306578	0.14663099999999998	1.3328899999999999E-5	1.6927260543544305E-5
537	2.4443644628099174E-5	2.4443644628099174E-5	2.4443644628099174E-5	0.9526590951115423	2.4443644628099174E-5	2.4443644628099174E-5	0.0	2.4443644628099174E-5	0.9544437954588424	2.4443644628099174E-5	2.4443644628099174E-5	2.03978E-5	2.03978E-5	2.03978E-5	0.15545282666638868
536	4.60460082644628E-5	4.60460082644628E-5	4.60460082644628E-5	4.0683864262459305E-5	4.60460082644628E-5	4.60460082644628E-5	0.0	0.9875605879145298	4.469720360050216E-5	4.60460082644628E-5	4.60460082644628E-5	3.84246E-5	0.115312	3.84246E-5	4.8797966484966684E-5
539	2.785234297520661E-5	2.785234297520661E-5	2.785234297520661E-5	2.460888541057962E-5	2.785234297520661E-5	2.785234297520661E-5	0.0	0.7798938842975207	2.703647702888127E-5	2.785234297520661E-5	0.417813305785124	2.3242299999999996E-5	2.3242299999999996E-5	2.3242299999999996E-5	2.9516949465538777E-5
538	2.4443644628099174E-5	0.5377834297520661	0.17112995867768593	2.1597136377549597E-5	2.4443644628099174E-5	2.4443644628099174E-5	0.0	2.4443644628099174E-5	2.3727628123710405E-5	2.4443644628099174E-5	0.4888968595041323	2.03978E-5	2.03978E-5	2.03978E-5	2.590452888948886E-5
610	6.298799999999999E-5	6.298799999999999E-5	6.298799999999999E-5	5.565292929292929E-5	6.298799999999999E-5	6.298799999999999E-5	0.0	6.298799999999999E-5	0.7823987126924309	0.4409785537190083	6.298799999999999E-5	5.256239999999999E-5	5.256239999999999E-5	5.256239999999999E-5	6.675250317685581E-5
611	4.275990082644629E-5	4.275990082644629E-5	4.275990082644629E-5	0.9753981010131313	4.275990082644629E-5	4.275990082644629E-5	0.0	4.275990082644629E-5	0.3380127475219361	4.275990082644629E-5	4.275990082644629E-5	3.568240000000001E-5	3.568240000000001E-5	3.568240000000001E-5	4.531546351304051E-5
608	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	7.046899810779977E-5	7.975683057851241E-5	7.975683057851241E-5	0.0	7.975683057851241E-5	7.742055021194602E-5	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	0.998403	8.452352966546164E-5
609	4.128677272727272E-5	4.128677272727272E-5	4.128677272727272E-5	1.0	0.12390190082644628	4.128677272727272E-5	0.0	4.128677272727272E-5	1.0	4.128677272727272E-5	4.128677272727272E-5	3.44531E-5	3.44531E-5	3.44531E-5	4.375429331998786E-5
614	5.6996264462809915E-5	0.9470661504134894	5.6996264462809915E-5	0.253915190891965	5.6996264462809915E-5	5.6996264462809915E-5	0.0	5.6996264462809915E-5	0.2574805403339553	5.6996264462809915E-5	5.6996264462809915E-5	4.75624E-5	4.75624E-5	4.75624E-5	6.040266915321381E-5
615	2.9939983471074377E-5	2.9939983471074377E-5	2.9939983471074377E-5	0.6713259845962822	2.9939983471074377E-5	2.9939983471074377E-5	0.0	2.9939983471074377E-5	0.743761747623883	2.9939983471074377E-5	2.9939983471074377E-5	2.49844E-5	2.49844E-5	2.49844E-5	3.1729358636056115E-5
612	2.0302396694214878E-5	2.0302396694214878E-5	0.24364913223140494	0.5939677859269548	2.0302396694214878E-5	0.040625045454545455	0.0	2.0302396694214878E-5	0.38972668326145055	2.0302396694214878E-5	2.0302396694214878E-5	1.6942E-5	1.6942E-5	1.6942E-5	2.1515777605708475E-5
613	3.23659173553719E-5	3.23659173553719E-5	0.19422809917355374	2.859684559089518E-5	3.23659173553719E-5	3.23659173553719E-5	0.0	3.23659173553719E-5	3.141783733871641E-5	0.42078880165289256	0.582618388429752	2.70088E-5	2.70088E-5	2.70088E-5	3.430027943554829E-5
618	6.64825E-5	6.64825E-5	6.64825E-5	5.874048821548822E-5	6.64825E-5	6.64825E-5	0.0	0.7783433864663509	6.453505852892309E-5	6.64825E-5	6.64825E-5	5.547850000000001E-5	0.332926	5.547850000000001E-5	7.04558533761243E-5
619	2.785234297520661E-5	2.785234297520661E-5	2.785234297520661E-5	0.9614559045973561	2.785234297520661E-5	2.785234297520661E-5	0.0	2.785234297520661E-5	0.9730631748375467	2.785234297520661E-5	0.3342561570247934	2.3242299999999996E-5	2.3242299999999996E-5	2.3242299999999996E-5	2.9516949465538777E-5
616	8.544358677685951E-5	8.544358677685951E-5	8.544358677685951E-5	1.0	8.544358677685951E-5	8.544358677685951E-5	0.0	8.544358677685951E-5	1.0	8.544358677685951E-5	8.544358677685951E-5	7.130120000000001E-5	7.130120000000001E-5	7.130120000000001E-5	9.055015713730025E-5
617	2.6615169421487603E-5	2.6615169421487603E-5	2.6615169421487603E-5	0.9483833187299316	2.6615169421487603E-5	0.2395627685950413	0.0	2.6615169421487603E-5	2.583554343433094E-5	2.6615169421487603E-5	0.10648716115702479	2.22099E-5	2.22099E-5	2.22099E-5	2.8205835736337182E-5
622	1.198047520661157E-5	1.198047520661157E-5	1.198047520661157E-5	0.9338376864458594	1.198047520661157E-5	1.198047520661157E-5	0.0	1.198047520661157E-5	0.9469354894597737	1.198047520661157E-5	0.13179780991735535	9.9975E-6	9.9975E-6	9.9975E-6	1.2696493130272131E-5
623	3.1514731404958676E-5	3.1514731404958676E-5	3.1514731404958676E-5	1.0	3.1514731404958676E-5	3.1514731404958676E-5	0.0	3.1514731404958676E-5	1.0	3.1514731404958676E-5	0.25214900826446285	2.62985E-5	2.62985E-5	2.62985E-5	3.339822201414969E-5
620	3.1514731404958676E-5	3.1514731404958676E-5	3.1514731404958676E-5	2.7844781840442997E-5	3.1514731404958676E-5	3.1514731404958676E-5	0.0	0.18911954545454546	3.059158478911441E-5	3.1514731404958676E-5	0.7878988429752065	2.62985E-5	0.18411599999999997	2.62985E-5	3.339822201414969E-5
621	5.4408553719008265E-5	5.4408553719008265E-5	5.4408553719008265E-5	0.4847247029423996	5.4408553719008265E-5	5.4408553719008265E-5	0.0	5.4408553719008265E-5	0.4915269240394017	5.4408553719008265E-5	0.054462958677685955	4.5403E-5	4.5403E-5	0.590284	5.766030283508331E-5
627	4.788595041322313E-5	4.788595041322313E-5	4.788595041322313E-5	4.230954169797145E-5	4.788595041322313E-5	4.788595041322313E-5	0.0	1.0	4.648324916527603E-5	4.788595041322313E-5	4.788595041322313E-5	3.996E-5	0.11992000000000001	3.996E-5	5.0747873516946656E-5
626	3.521966115702479E-5	3.521966115702479E-5	3.521966115702479E-5	3.1118265575868875E-5	3.521966115702479E-5	3.521966115702479E-5	0.0	0.281792520661157	0.9146855935476754	3.521966115702479E-5	3.521966115702479E-5	2.9390199999999995E-5	2.9390199999999995E-5	2.9390199999999995E-5	3.732457838432848E-5
625	2.785234297520661E-5	2.785234297520661E-5	0.13928987603305787	1.0	2.785234297520661E-5	2.785234297520661E-5	0.0	2.785234297520661E-5	1.0	2.785234297520661E-5	2.785234297520661E-5	2.3242299999999996E-5	2.3242299999999996E-5	2.3242299999999996E-5	2.9516949465538777E-5
624	1.6872128099173552E-5	1.6872128099173552E-5	1.6872128099173552E-5	0.5159881138406169	1.6872128099173552E-5	1.6872128099173552E-5	0.0	1.6872128099173552E-5	0.1288214728156527	1.6872128099173552E-5	1.6872128099173552E-5	1.4079499999999998E-5	1.4079499999999998E-5	1.4079499999999998E-5	1.7880497627173434E-5
631	1.7058351239669422E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.0	1.7058351239669422E-4	1.7058351239669422E-4	0.0	1.7058351239669422E-4	1.0	1.7058351239669422E-4	1.7058351239669422E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.807785046862823E-4
630	9.360289256198346E-6	9.360289256198346E-6	0.15913330578512394	1.0	9.360289256198346E-6	9.360289256198346E-6	0.0	9.360289256198346E-6	0.9999999999999998	9.360289256198346E-6	9.360289256198346E-6	7.810999999999999E-6	7.810999999999999E-6	7.810999999999999E-6	9.919710711733495E-6
629	2.7219735537190086E-5	2.7219735537190086E-5	2.7219735537190086E-5	1.0	2.7219735537190086E-5	2.7219735537190086E-5	0.0	2.7219735537190086E-5	1.0	2.7219735537190086E-5	2.7219735537190086E-5	2.27144E-5	2.27144E-5	2.27144E-5	2.884653398932266E-5
628	2.065231404958678E-5	2.065231404958678E-5	0.28915276859504135	1.8247313353924924E-5	2.065231404958678E-5	2.065231404958678E-5	0.0	2.065231404958678E-5	1.0	2.065231404958678E-5	2.065231404958678E-5	1.7234E-5	1.7234E-5	1.7234E-5	2.188660791268917E-5
635	2.6036847107438014E-5	2.6036847107438014E-5	2.6036847107438014E-5	0.6897068149389084	2.6036847107438014E-5	2.6036847107438014E-5	0.0	2.6036847107438014E-5	0.7643981940571627	2.6036847107438014E-5	2.6036847107438014E-5	2.17273E-5	2.17273E-5	2.17273E-5	2.7592949756375257E-5
634	2.9939983471074377E-5	2.9939983471074377E-5	0.35931	0.06670413437207878	2.9939983471074377E-5	2.9939983471074377E-5	0.0	0.5090099173553719	2.9062965226349416E-5	2.9939983471074377E-5	2.9939983471074377E-5	2.49844E-5	0.22488399999999997	2.49844E-5	3.1729358636056115E-5
633	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	0.7993630250752712	7.975683057851241E-5	7.975683057851241E-5	0.0	7.975683057851241E-5	0.8105798769878572	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	6.65557E-5	8.452352966546164E-5
632	3.421400826446281E-5	3.421400826446281E-5	3.421400826446281E-5	1.0	3.421400826446281E-5	3.421400826446281E-5	0.0	3.421400826446281E-5	1.0	3.421400826446281E-5	3.421400826446281E-5	2.8550999999999998E-5	2.8550999999999998E-5	2.8550999999999998E-5	3.625882224180042E-5
639	3.7419107438016534E-5	3.7419107438016534E-5	3.7419107438016534E-5	3.306158221331776E-5	3.7419107438016534E-5	3.7419107438016534E-5	0.0	3.7419107438016534E-5	0.9995484982597644	3.7419107438016534E-5	3.7419107438016534E-5	3.12256E-5	3.12256E-5	3.12256E-5	3.965547545772697E-5
638	2.395495867768595E-5	0.31143842975206615	0.11979876033057851	0.3467849636702374	2.395495867768595E-5	2.395495867768595E-5	0.0	2.395495867768595E-5	2.3253257027374078E-5	0.45516818181818186	2.395495867768595E-5	1.999E-5	1.999E-5	1.999E-5	2.538663642652062E-5
637	6.64825E-5	6.64825E-5	0.5984090082644629	5.874048821548822E-5	6.64825E-5	6.64825E-5	0.0	0.5984090082644629	6.453505852892309E-5	6.64825E-5	6.64825E-5	5.547850000000001E-5	5.547850000000001E-5	5.547850000000001E-5	7.04558533761243E-5
636	3.521966115702479E-5	3.521966115702479E-5	3.521966115702479E-5	3.1118265575868875E-5	3.521966115702479E-5	3.521966115702479E-5	0.0	0.38745078512396697	3.418798772816055E-5	3.521966115702479E-5	3.521966115702479E-5	0.587832	0.0881999	2.9390199999999995E-5	3.732457838432848E-5
576	2.395495867768595E-5	2.395495867768595E-5	0.5030780991735537	2.116535882238362E-5	2.395495867768595E-5	2.395495867768595E-5	0.0	2.395495867768595E-5	0.7032768640148791	2.395495867768595E-5	2.395495867768595E-5	1.999E-5	1.999E-5	0.059989999999999995	2.538663642652062E-5
577	4.987916115702479E-5	0.548720743801653	0.29932433884297516	0.388832336429837	4.987916115702479E-5	4.987916115702479E-5	0.0	4.987916115702479E-5	4.841807369822409E-5	4.987916115702479E-5	4.987916115702479E-5	4.1623300000000005E-5	4.1623300000000005E-5	4.1623300000000005E-5	5.2860209303251406E-5
578	3.1514731404958676E-5	3.1514731404958676E-5	0.3466938016528926	0.9475109612666124	3.1514731404958676E-5	3.1514731404958676E-5	0.0	3.1514731404958676E-5	3.059158478911441E-5	3.1514731404958676E-5	3.1514731404958676E-5	2.62985E-5	2.62985E-5	2.62985E-5	3.339822201414969E-5
579	5.4408553719008265E-5	0.32650524793388436	5.4408553719008265E-5	0.9694006039486075	5.4408553719008265E-5	5.4408553719008265E-5	0.0	5.4408553719008265E-5	5.2814788835110825E-5	5.4408553719008265E-5	5.4408553719008265E-5	4.5403E-5	4.5403E-5	4.5403E-5	5.766030283508331E-5
580	6.298799999999999E-5	6.298799999999999E-5	0.4409785537190083	5.565292929292929E-5	6.298799999999999E-5	0.1260385537190083	0.0	6.298799999999999E-5	0.7112777936095308	6.298799999999999E-5	6.298799999999999E-5	5.256239999999999E-5	5.256239999999999E-5	5.256239999999999E-5	6.675250317685581E-5
581	2.1389537190082644E-5	2.1389537190082644E-5	0.5133695041322314	0.547820630786478	2.1389537190082644E-5	2.1389537190082644E-5	0.0	2.1389537190082644E-5	0.5555053095121321	2.1389537190082644E-5	2.1389537190082644E-5	1.78492E-5	0.16066	1.78492E-5	2.266789149095806E-5
582	1.7361053719008265E-5	1.7361053719008265E-5	1.7361053719008265E-5	1.533932646019423E-5	1.7361053719008265E-5	1.7361053719008265E-5	0.0	1.7361053719008265E-5	1.0	0.1736285123966942	1.7361053719008265E-5	1.4487499999999998E-5	1.4487499999999998E-5	1.4487499999999998E-5	1.839864408350262E-5
583	6.113247933884297E-6	6.113247933884297E-6	6.113247933884297E-6	0.35005263465865455	6.113247933884297E-6	6.113247933884297E-6	0.0	6.113247933884297E-6	0.35748419561374023	6.113247933884297E-6	0.06113847107438017	5.101399999999999E-6	5.101399999999999E-6	5.101399999999999E-6	6.478608657641434E-6
584	2.0302396694214878E-5	2.0302396694214878E-5	2.0302396694214878E-5	0.6277662137076288	0.16243954545454548	0.36546231404958684	0.0	2.0302396694214878E-5	0.11463992026737449	2.0302396694214878E-5	2.0302396694214878E-5	1.6942E-5	1.6942E-5	1.6942E-5	2.1515777605708475E-5
585	7.477985537190082E-5	7.477985537190082E-5	7.477985537190082E-5	6.607160099618778E-5	7.477985537190082E-5	7.477985537190082E-5	0.0	0.6730935950413222	0.591126198927638	7.477985537190082E-5	7.477985537190082E-5	6.24025E-5	6.24025E-5	6.24025E-5	7.924910353206366E-5
586	3.23659173553719E-5	0.3236915289256198	3.23659173553719E-5	0.28834707649109226	3.23659173553719E-5	3.23659173553719E-5	0.0	3.23659173553719E-5	0.29239349821454036	3.23659173553719E-5	3.23659173553719E-5	2.70088E-5	2.70088E-5	0.108062	0.5145384806369517
587	2.7219735537190086E-5	0.08168628925619834	2.7219735537190086E-5	2.404994629490497E-5	2.7219735537190086E-5	2.7219735537190086E-5	0.0	2.7219735537190086E-5	0.8298589933263835	0.08168628925619834	2.7219735537190086E-5	2.27144E-5	0.24988099999999996	2.27144E-5	2.884653398932266E-5
588	2.7219735537190086E-5	2.7219735537190086E-5	2.7219735537190086E-5	0.03033412185804896	2.7219735537190086E-5	2.7219735537190086E-5	0.0	0.6805197520661157	0.03076157400496018	2.7219735537190086E-5	2.7219735537190086E-5	0.20445199999999997	0.20445199999999997	2.27144E-5	2.884653398932266E-5
589	2.851514876033058E-5	0.9146241706690255	2.851514876033058E-5	0.2857925501433956	2.851514876033058E-5	2.851514876033058E-5	0.0	2.851514876033058E-5	0.28980285912148407	2.851514876033058E-5	2.851514876033058E-5	2.37954E-5	2.37954E-5	2.37954E-5	3.0219368105234052E-5
590	9.008454545454547E-6	9.008454545454547E-6	9.008454545454547E-6	0.7523316966085982	9.008454545454547E-6	9.008454545454547E-6	0.0	9.008454545454547E-6	0.762883688552932	9.008454545454547E-6	9.008454545454547E-6	7.517400000000001E-6	7.517400000000001E-6	7.517400000000001E-6	9.546848457865238E-6
591	2.7219735537190086E-5	2.7219735537190086E-5	2.7219735537190086E-5	0.5785706713676495	2.7219735537190086E-5	0.3811031404958677	0.0	2.7219735537190086E-5	0.3073715061823173	2.7219735537190086E-5	2.7219735537190086E-5	2.27144E-5	2.27144E-5	2.27144E-5	2.884653398932266E-5
593	1.814992561983471E-5	1.814992561983471E-5	0.09076760330578515	0.10106691450436456	1.814992561983471E-5	1.814992561983471E-5	0.0	1.814992561983471E-5	1.0	1.814992561983471E-5	1.814992561983471E-5	1.5145799999999998E-5	1.5145799999999998E-5	1.5145799999999998E-5	1.9234663231055327E-5
592	7.038755371900827E-5	7.038755371900827E-5	0.7039450413223141	0.5487045333776069	7.038755371900827E-5	7.038755371900827E-5	0.0	7.038755371900827E-5	0.5564052471948991	7.038755371900827E-5	7.038755371900827E-5	5.873719999999999E-5	5.873719999999999E-5	5.873719999999999E-5	7.459429420269268E-5
595	2.1014454545454548E-5	2.1014454545454548E-5	2.1014454545454548E-5	1.8567281910009185E-5	2.1014454545454548E-5	2.1014454545454548E-5	0.0	2.1014454545454548E-5	1.0	0.18915070247933885	2.1014454545454548E-5	1.75362E-5	1.75362E-5	1.75362E-5	2.2270391881078086E-5
594	1.9964103305785124E-5	1.9964103305785124E-5	1.9964103305785124E-5	1.7639246041684058E-5	1.9964103305785124E-5	1.9964103305785124E-5	0.0	1.9964103305785124E-5	1.0	1.9964103305785124E-5	1.9964103305785124E-5	0.0666556	1.66597E-5	1.66597E-5	2.115726597673364E-5
597	2.395495867768595E-5	2.395495867768595E-5	0.2635285123966943	0.13339220854141134	2.395495867768595E-5	0.28748347107438016	0.0	2.395495867768595E-5	0.5880108632581783	2.395495867768595E-5	2.395495867768595E-5	1.999E-5	1.999E-5	1.999E-5	2.538663642652062E-5
596	2.395495867768595E-5	0.8873516799906577	2.395495867768595E-5	2.116535882238362E-5	2.395495867768595E-5	2.395495867768595E-5	0.0	2.395495867768595E-5	0.3516503421535877	2.395495867768595E-5	2.395495867768595E-5	1.999E-5	1.999E-5	1.999E-5	2.538663642652062E-5
599	7.477985537190082E-5	7.477985537190082E-5	7.477985537190082E-5	6.607160099618778E-5	7.477985537190082E-5	7.477985537190082E-5	0.0	7.477985537190082E-5	7.258936326416763E-5	7.477985537190082E-5	7.477985537190082E-5	6.24025E-5	6.24025E-5	0.9985020000000001	7.924910353206366E-5
598	4.275990082644629E-5	4.275990082644629E-5	4.275990082644629E-5	3.778043019728972E-5	4.275990082644629E-5	4.275990082644629E-5	0.0	4.275990082644629E-5	4.150735460498113E-5	4.275990082644629E-5	0.9990920095010123	3.568240000000001E-5	3.568240000000001E-5	3.568240000000001E-5	4.531546351304051E-5
601	3.6286070247933885E-5	3.6286070247933885E-5	3.6286070247933885E-5	3.206048932854718E-5	3.6286070247933885E-5	3.6286070247933885E-5	0.0	3.6286070247933885E-5	3.5223158985222094E-5	3.6286070247933885E-5	0.9990155896745612	3.02801E-5	3.02801E-5	3.02801E-5	3.8454721843856276E-5
600	2.384770661157025E-4	2.384770661157025E-4	0.9983250490385575	2.1070596460472495E-4	2.384770661157025E-4	2.384770661157025E-4	0.0	2.384770661157025E-4	2.3149146646986389E-4	2.384770661157025E-4	2.384770661157025E-4	1.99005E-4	1.99005E-4	1.99005E-4	2.5272974397497433E-4
603	1.932035123966942E-5	0.1739029338842975	0.019339764462809918	0.4302869122511783	1.932035123966942E-5	1.932035123966942E-5	0.0	1.932035123966942E-5	0.46615403289091145	1.932035123966942E-5	1.932035123966942E-5	1.61225E-5	1.61225E-5	0.145119	2.0475039809233556E-5
602	2.4443644628099174E-5	2.4443644628099174E-5	2.4443644628099174E-5	0.9798776132400927	2.4443644628099174E-5	2.4443644628099174E-5	0.0	2.4443644628099174E-5	0.9850498111019432	2.4443644628099174E-5	2.4443644628099174E-5	2.03978E-5	2.03978E-5	2.03978E-5	2.590452888948886E-5
605	3.6286070247933885E-5	3.6286070247933885E-5	0.6894714049586776	3.206048932854718E-5	3.6286070247933885E-5	3.6286070247933885E-5	0.0	3.6286070247933885E-5	3.5223158985222094E-5	0.362896652892562	3.6286070247933885E-5	3.02801E-5	0.121151	3.02801E-5	3.8454721843856276E-5
604	2.1778280991735543E-5	2.1778280991735543E-5	0.1306917355371901	0.7032775461789669	2.1778280991735543E-5	2.1778280991735543E-5	0.0	2.1778280991735543E-5	0.7131425103437588	2.1778280991735543E-5	2.1778280991735543E-5	1.81736E-5	1.81736E-5	1.81736E-5	2.3079868722411963E-5
607	1.6872128099173552E-5	1.6872128099173552E-5	1.6872128099173552E-5	1.4907337145560283E-5	1.6872128099173552E-5	1.6872128099173552E-5	0.0	1.6872128099173552E-5	0.9335081527672366	0.3205890082644628	1.6872128099173552E-5	1.4079499999999998E-5	1.4079499999999998E-5	1.4079499999999998E-5	1.7880497627173434E-5
606	4.128677272727272E-5	4.128677272727272E-5	4.128677272727272E-5	1.0	4.128677272727272E-5	4.128677272727272E-5	0.0	4.128677272727272E-5	1.0	4.128677272727272E-5	4.128677272727272E-5	3.44531E-5	3.44531E-5	3.44531E-5	4.375429331998786E-5
687	2.5483210743801655E-5	2.5483210743801655E-5	2.5483210743801655E-5	2.2515643069816622E-5	2.5483210743801655E-5	2.5483210743801655E-5	0.0	0.9831542680530889	0.14389456750082805	2.5483210743801655E-5	2.5483210743801655E-5	2.12653E-5	2.12653E-5	2.12653E-5	2.7006225092590744E-5
686	6.298799999999999E-5	6.298799999999999E-5	6.298799999999999E-5	5.565292929292929E-5	6.298799999999999E-5	6.298799999999999E-5	0.0	0.9810275214393995	6.114292131944209E-5	6.298799999999999E-5	0.06305103305785123	5.256239999999999E-5	5.256239999999999E-5	5.256239999999999E-5	6.675250317685581E-5
685	2.6036847107438014E-5	2.6036847107438014E-5	2.6036847107438014E-5	0.8408010377440874	2.6036847107438014E-5	2.6036847107438014E-5	0.0	2.6036847107438014E-5	2.527416165136893E-5	0.3645419834710743	2.6036847107438014E-5	2.17273E-5	0.06520369999999999	2.17273E-5	2.7592949756375257E-5
